N,D,step,val_prose,val_academic,val_dialogue,val_symbolic,val_internet,r_academic,r_prose,r_dialogue,r_symbolic,r_internet,loss
410000000,30000000000,20000,0,0,1,0,0,0,0.1875,0.0625,0,0.75,2.497279575892857
410000000,30000000000,24000,1,0,0,0,0,0.5,0.09375,0.0625,0.25,0.09375,3.2810445645960367
410000000,30000000000,14000,0,0,0,0,1,0.125,0.1875,0.0625,0.25,0.375,3.37406914893617
410000000,30000000000,16000,1,0,0,0,0,0,0.09375,0.03125,0.125,0.75,3.1953667534722223
410000000,30000000000,9000,0,0,0,1,0,0.0625,0,0.0625,0.125,0.75,1.6037684849330358
410000000,30000000000,9000,0,0,0,1,0,0.5,0.09375,0.0625,0.25,0.09375,1.49369188069332
410000000,30000000000,16000,0,0,1,0,0,0.25,0.09375,0.03125,0.25,0.375,2.6302083333333335
410000000,30000000000,14000,0,0,1,0,0,0,0.1875,0.0625,0,0.75,2.9853515625
410000000,30000000000,24000,0,0,0,0,1,0,0,0,0.25,0.75,2.1513398710664338
410000000,30000000000,18000,0,0,1,0,0,0.5,0.1875,0.0625,0.0625,0.1875,2.9534505208333335
410000000,30000000000,10000,0,0,1,0,0,0.0625,0.09375,0.09375,0,0.75,2.6840122767857144
410000000,30000000000,16000,0,0,1,0,0,0,0.09375,0.09375,0.0625,0.75,2.9164443597560976
410000000,30000000000,12000,0,0,1,0,0,0.5,0.1875,0,0.125,0.1875,3.7041015625
410000000,30000000000,20000,0,1,0,0,0,0.5,0.1875,0.09375,0.125,0.09375,3.031640625
410000000,30000000000,12000,0,0,0,0,1,0.5,0.1875,0.0625,0.0625,0.1875,3.2956266108247423
410000000,30000000000,20000,1,0,0,0,0,0,0.1875,0,0.0625,0.75,3.2253011067708335
410000000,30000000000,14000,0,0,0,1,0,0.25,0.09375,0.03125,0.25,0.375,1.4782802036830358
410000000,30000000000,20000,0,0,1,0,0,0,0.1875,0.0625,0,0.75,2.7677176339285716
410000000,30000000000,18000,0,0,0,0,1,0.0625,0,0.0625,0.125,0.75,3.145890126329787
410000000,30000000000,20000,0,1,0,0,0,0.0625,0.1875,0,0,0.75,2.222175366950758
410000000,30000000000,24000,0,0,1,0,0,0.5,0.1875,0.09375,0.125,0.09375,3.2156661184210527
410000000,30000000000,18000,0,0,0,0,1,0.5,0,0.0625,0.25,0.1875,2.3494249890734267
410000000,30000000000,22000,1,0,0,0,0,0.125,0,0,0.125,0.75,3.43157958984375
410000000,30000000000,24000,1,0,0,0,0,0.0625,0.09375,0.03125,0.0625,0.75,3.2461140950520835
410000000,30000000000,27000,0,1,0,0,0,0.25,0.1875,0.0625,0.125,0.375,2.6088471283783785
410000000,30000000000,30000,0,0,0,1,0,0.25,0.1875,0.0625,0.125,0.375,1.2719499225075912
410000000,30000000000,16000,0,0,0,0,1,0,0.09375,0.03125,0.125,0.75,3.2607625825399262
410000000,30000000000,10000,0,1,0,0,0,0.125,0,0,0.125,0.75,2.9185436059397163
410000000,30000000000,9000,0,0,0,0,1,0.5,0,0.0625,0.25,0.1875,3.5818399645618557
410000000,30000000000,22000,0,0,1,0,0,0.125,0.09375,0.03125,0,0.75,2.8369140625
410000000,30000000000,16000,0,0,1,0,0,0,0.1875,0,0.0625,0.75,3.373046875
410000000,30000000000,27000,0,1,0,0,0,0.5,0.1875,0.09375,0.125,0.09375,2.7007308467741935
410000000,30000000000,22000,0,1,0,0,0,0.5,0.1875,0.0625,0.25,0,2.294714095744681
410000000,30000000000,24000,0,1,0,0,0,0,0.1875,0.0625,0,0.75,3.357154107862903
410000000,30000000000,9000,0,0,0,0,1,0.25,0.1875,0.0625,0.125,0.375,2.603536112325175
410000000,30000000000,20000,0,0,0,1,0,0.5,0,0.0625,0.25,0.1875,1.4393484933035714
410000000,30000000000,22000,0,0,0,0,1,0.5,0.09375,0.03125,0,0.375,2.3365248033216783
410000000,30000000000,30000,0,0,1,0,0,0.5,0.09375,0.09375,0.125,0.1875,3.1061883223684212
410000000,30000000000,30000,0,1,0,0,0,0.125,0,0.0625,0.0625,0.75,2.025064179391572
410000000,30000000000,30000,0,0,0,1,0,0.5,0.09375,0.0625,0.25,0.09375,1.3858555385044642
410000000,30000000000,18000,1,0,0,0,0,0.5,0,0.0625,0.0625,0.375,3.4188440834603657
410000000,30000000000,30000,0,0,0,1,0,0.125,0,0.0625,0.0625,0.75,1.5219290597098214
410000000,30000000000,18000,0,0,1,0,0,0,0.09375,0.09375,0.0625,0.75,2.3760107421875
410000000,30000000000,18000,1,0,0,0,0,0,0.1875,0,0.0625,0.75,3.1765523770960367
410000000,30000000000,12000,0,0,1,0,0,0.5,0.09375,0.09375,0.125,0.1875,3.0579427083333335
410000000,30000000000,22000,0,1,0,0,0,0.25,0.1875,0.0625,0.125,0.375,3.08984375
410000000,30000000000,16000,0,0,0,0,1,0.125,0.09375,0.03125,0,0.75,3.2475094057125307
410000000,30000000000,20000,0,0,1,0,0,0.5,0,0,0.125,0.375,3.1409505208333335
410000000,30000000000,10000,0,0,1,0,0,0.5,0,0.0625,0.25,0.1875,2.729213169642857
410000000,30000000000,27000,0,0,0,1,0,0.25,0,0,0,0.75,2.3110874720982144
410000000,30000000000,12000,0,1,0,0,0,0.0625,0.09375,0.03125,0.0625,0.75,3.4634765625
410000000,30000000000,27000,0,0,1,0,0,0,0.1875,0.0625,0,0.75,2.3202783203125
410000000,30000000000,18000,0,0,0,1,0,0.125,0,0,0.125,0.75,1.517578125
410000000,30000000000,20000,0,1,0,0,0,0,0.09375,0.09375,0.0625,0.75,2.9534366688829787
410000000,30000000000,30000,0,0,0,0,1,0.0625,0.09375,0.03125,0.0625,0.75,2.995819481382979
410000000,30000000000,14000,0,0,0,1,0,0.125,0.1875,0.0625,0.25,0.375,1.4772077287946428
410000000,30000000000,27000,0,0,1,0,0,0,0,0,0.25,0.75,3.261997767857143
410000000,30000000000,20000,0,0,1,0,0,0.25,0.09375,0.03125,0.25,0.375,2.9835175304878048
410000000,30000000000,30000,0,1,0,0,0,0.5,0.1875,0.0625,0.0625,0.1875,2.1741952016843973
410000000,30000000000,14000,0,0,1,0,0,0.5,0.1875,0,0.125,0.1875,3.820033482142857
410000000,30000000000,10000,0,0,0,1,0,0.5,0.09375,0.09375,0.125,0.1875,1.5610025382717612
410000000,30000000000,20000,0,1,0,0,0,0.5,0.09375,0.03125,0,0.375,2.985546875
410000000,30000000000,18000,0,0,1,0,0,0.125,0,0,0.125,0.75,3.5302269345238093
410000000,30000000000,14000,0,1,0,0,0,0.25,0.1875,0.0625,0.125,0.375,3.2623046875
410000000,30000000000,20000,0,0,1,0,0,0.0625,0.09375,0.03125,0.0625,0.75,2.45234375
410000000,30000000000,24000,0,1,0,0,0,0.0625,0.09375,0.03125,0.0625,0.75,2.75171558277027
410000000,30000000000,22000,0,0,1,0,0,0.125,0,0.0625,0.0625,0.75,2.8976991234756095
410000000,30000000000,18000,0,0,0,1,0,0.25,0.09375,0.03125,0.25,0.375,1.290540193256579
410000000,30000000000,18000,0,0,0,0,1,0.25,0.09375,0.03125,0.25,0.375,3.2783784906914892
410000000,30000000000,16000,0,0,0,1,0,0.0625,0.09375,0.03125,0.0625,0.75,1.5713762555803572
410000000,30000000000,24000,0,1,0,0,0,0.25,0.1875,0.0625,0.125,0.375,2.3467558732269502
410000000,30000000000,30000,1,0,0,0,0,0.5,0.09375,0.0625,0.25,0.09375,3.216770079077744
410000000,30000000000,20000,0,0,0,0,1,0,0.1875,0.0625,0,0.75,3.198005844978501
410000000,30000000000,20000,0,0,0,0,1,0.0625,0.09375,0.03125,0.0625,0.75,2.8644944023840204
410000000,30000000000,16000,0,0,0,1,0,0.5,0.09375,0.09375,0.125,0.1875,1.4168182249493928
410000000,30000000000,10000,0,0,0,0,1,0.0625,0.1875,0,0,0.75,3.129772068298969
410000000,30000000000,18000,0,0,1,0,0,0.125,0,0.0625,0.0625,0.75,2.515811011904762
410000000,30000000000,14000,1,0,0,0,0,0,0.09375,0.09375,0.0625,0.75,3.4510091145833335
410000000,30000000000,27000,0,0,0,0,1,0.5,0.09375,0.0625,0.25,0.09375,2.3075727982954546
410000000,30000000000,24000,0,1,0,0,0,0,0.09375,0.03125,0.125,0.75,2.948070629222973
410000000,30000000000,9000,0,1,0,0,0,0.5,0,0.0625,0.0625,0.375,3.279296875
410000000,30000000000,24000,0,0,0,0,1,0.125,0.09375,0.03125,0,0.75,3.134362523034398
410000000,30000000000,18000,1,0,0,0,0,0,0.1875,0.0625,0,0.75,3.1215277777777777
410000000,30000000000,27000,0,1,0,0,0,0.5,0,0.0625,0.0625,0.375,2.901953125
410000000,30000000000,22000,0,0,0,0,1,0.25,0.09375,0.03125,0.25,0.375,3.272721274186118
410000000,30000000000,22000,0,0,0,1,0,0,0.1875,0,0.0625,0.75,1.4159207363360324
410000000,30000000000,12000,0,0,1,0,0,0.125,0,0.0625,0.0625,0.75,3.0341796875
410000000,30000000000,9000,0,0,1,0,0,0.5,0.1875,0.09375,0.125,0.09375,3.3359375
410000000,30000000000,24000,0,0,0,1,0,0.25,0,0,0,0.75,1.6712987490511133
410000000,30000000000,12000,0,0,1,0,0,0.25,0.1875,0.0625,0.125,0.375,3.3943770559210527
410000000,30000000000,18000,0,0,1,0,0,0.0625,0.1875,0,0,0.75,3.5998418898809526
410000000,30000000000,12000,0,0,0,1,0,0.5,0,0.0625,0.25,0.1875,1.4811575753348214
410000000,30000000000,30000,0,0,1,0,0,0.5,0.1875,0.0625,0.0625,0.1875,2.568080357142857
410000000,30000000000,10000,1,0,0,0,0,0,0.09375,0.03125,0.125,0.75,3.3450520833333335
410000000,30000000000,18000,0,1,0,0,0,0.25,0.09375,0.03125,0.25,0.375,2.4359624335106385
410000000,30000000000,24000,0,0,0,0,1,0.25,0,0,0,0.75,2.8022511275773194
410000000,30000000000,22000,0,0,1,0,0,0.5,0,0.0625,0.0625,0.375,2.9529344512195124
410000000,30000000000,24000,0,0,0,1,0,0.5,0.1875,0,0.125,0.1875,1.4650094168526786
410000000,30000000000,16000,1,0,0,0,0,0,0.09375,0.09375,0.0625,0.75,3.36102294921875
410000000,30000000000,18000,1,0,0,0,0,0.125,0.1875,0.0625,0.25,0.375,3.3361002604166665
410000000,30000000000,12000,0,0,1,0,0,0,0.1875,0.0625,0,0.75,2.5704052734375
410000000,30000000000,14000,0,0,1,0,0,0,0.09375,0.03125,0.125,0.75,2.5771923828125
410000000,30000000000,18000,0,1,0,0,0,0.125,0.1875,0.0625,0.25,0.375,2.1740926106770835
410000000,30000000000,24000,1,0,0,0,0,0.0625,0.09375,0.09375,0,0.75,3.2486165364583335
410000000,30000000000,18000,0,0,1,0,0,0,0.09375,0.03125,0.125,0.75,2.723446800595238
410000000,30000000000,10000,0,0,0,0,1,0,0.09375,0.09375,0.0625,0.75,3.440928766124079
410000000,30000000000,30000,0,0,0,1,0,0.0625,0.09375,0.09375,0,0.75,2.354701450892857
410000000,30000000000,22000,1,0,0,0,0,0.5,0,0.0625,0.25,0.1875,3.4619810523056405
410000000,30000000000,27000,0,0,1,0,0,0,0.09375,0.09375,0.0625,0.75,2.7067057291666665
410000000,30000000000,24000,0,1,0,0,0,0.0625,0.09375,0.09375,0,0.75,3.2283203125
410000000,30000000000,27000,0,0,0,1,0,0.125,0.09375,0.03125,0,0.75,2.342860630580357
410000000,30000000000,16000,0,1,0,0,0,0.5,0.09375,0.03125,0,0.375,2.3542982601950353
410000000,30000000000,18000,0,1,0,0,0,0.5,0,0.0625,0.0625,0.375,2.603858741554054
410000000,30000000000,10000,0,1,0,0,0,0.5,0,0.0625,0.0625,0.375,3.018916960685484
410000000,30000000000,20000,0,1,0,0,0,0,0,0,0.25,0.75,3.645282451923077
410000000,30000000000,27000,0,0,1,0,0,0.5,0.1875,0.09375,0.125,0.09375,2.837890625
410000000,30000000000,22000,0,0,0,0,1,0.25,0.1875,0.0625,0.125,0.375,3.1983252992021276
410000000,30000000000,27000,0,0,0,0,1,0.5,0,0.0625,0.25,0.1875,3.2726396276595744
410000000,30000000000,30000,1,0,0,0,0,0.25,0,0,0,0.75,3.1679144965277777
410000000,30000000000,22000,0,0,0,1,0,0.5,0.1875,0.0625,0.25,0,1.4265398297991072
410000000,30000000000,9000,0,1,0,0,0,0.5,0.1875,0.0625,0.0625,0.1875,3.1034683719758065
410000000,30000000000,24000,0,1,0,0,0,0.125,0.1875,0.0625,0.25,0.375,2.4653562721631204
410000000,30000000000,18000,0,1,0,0,0,0,0.09375,0.09375,0.0625,0.75,2.6675063624526514
410000000,30000000000,22000,0,1,0,0,0,0.5,0.09375,0.03125,0,0.375,2.7119613155241935
410000000,30000000000,18000,0,0,1,0,0,0.5,0,0,0.125,0.375,2.821806640625
410000000,30000000000,16000,0,0,0,0,1,0.125,0,0,0.125,0.75,3.1875831117021276
410000000,30000000000,9000,1,0,0,0,0,0.5,0.09375,0.09375,0.125,0.1875,3.5244683159722223
410000000,30000000000,20000,0,0,0,0,1,0.5,0.09375,0.09375,0.125,0.1875,3.3949487484643734
410000000,30000000000,10000,1,0,0,0,0,0.125,0,0.0625,0.0625,0.75,3.75445556640625
410000000,30000000000,20000,0,0,1,0,0,0.5,0.1875,0.09375,0.125,0.09375,2.7294456845238093
410000000,30000000000,16000,1,0,0,0,0,0.0625,0.09375,0.03125,0.0625,0.75,3.3503214518229165
410000000,30000000000,18000,0,0,0,1,0,0.0625,0.09375,0.03125,0.0625,0.75,1.5688912527901786
410000000,30000000000,22000,1,0,0,0,0,0.0625,0.09375,0.03125,0.0625,0.75,3.124294704861111
410000000,30000000000,22000,0,0,1,0,0,0.0625,0,0.0625,0.125,0.75,3.089432565789474
410000000,30000000000,18000,0,0,1,0,0,0.25,0,0,0,0.75,3.1559244791666665
410000000,30000000000,14000,0,0,0,0,1,0.5,0.09375,0.03125,0,0.375,3.427957520730958
410000000,30000000000,20000,1,0,0,0,0,0.25,0.1875,0.0625,0.125,0.375,3.160427517361111
410000000,30000000000,9000,0,0,0,0,1,0.125,0.09375,0.03125,0,0.75,3.4561326685350124
410000000,30000000000,16000,0,1,0,0,0,0.0625,0.1875,0,0,0.75,3.593975360576923
410000000,30000000000,9000,0,0,0,0,1,0.5,0.1875,0.0625,0.0625,0.1875,3.7050074800531916
410000000,30000000000,9000,0,0,1,0,0,0.25,0.09375,0.03125,0.25,0.375,3.1850943216463414
410000000,30000000000,10000,0,0,1,0,0,0.125,0,0.0625,0.0625,0.75,3.1435546875
410000000,30000000000,18000,0,0,0,0,1,0.25,0.1875,0.0625,0.125,0.375,2.3365384615384617
410000000,30000000000,18000,0,0,1,0,0,0.5,0,0.0625,0.0625,0.375,3.227590460526316
410000000,30000000000,20000,0,0,0,0,1,0.5,0.1875,0.0625,0.0625,0.1875,3.0747724710051547
410000000,30000000000,14000,0,1,0,0,0,0.0625,0.09375,0.03125,0.0625,0.75,2.9399018158783785
410000000,30000000000,9000,0,1,0,0,0,0,0.1875,0.0625,0,0.75,3.851953125
410000000,30000000000,10000,0,1,0,0,0,0.125,0,0.0625,0.0625,0.75,3.8260216346153846
410000000,30000000000,22000,0,0,1,0,0,0.5,0.1875,0.0625,0.0625,0.1875,2.8929036458333335
410000000,30000000000,16000,0,0,1,0,0,0.25,0.09375,0.03125,0.25,0.375,3.0365139100609757
410000000,30000000000,14000,0,0,1,0,0,0.0625,0,0.0625,0.125,0.75,3.2320620888157894
410000000,30000000000,30000,0,0,1,0,0,0.5,0,0.0625,0.25,0.1875,2.5379464285714284
410000000,30000000000,20000,0,1,0,0,0,0.0625,0.09375,0.09375,0,0.75,2.8223316089527026
410000000,30000000000,20000,0,0,1,0,0,0.5,0.1875,0.09375,0.125,0.09375,3.2674239309210527
410000000,30000000000,10000,0,1,0,0,0,0.0625,0.1875,0,0,0.75,3.3857894405241935
410000000,30000000000,16000,0,1,0,0,0,0.25,0.09375,0.03125,0.25,0.375,2.3939374758873457
410000000,30000000000,18000,1,0,0,0,0,0.5,0.1875,0.0625,0.25,0,3.376953125
410000000,30000000000,9000,0,1,0,0,0,0.5,0.1875,0.0625,0.25,0,3.1053899949596775
410000000,30000000000,24000,0,1,0,0,0,0.5,0.09375,0.09375,0.125,0.1875,2.5410552153716215
410000000,30000000000,16000,0,0,0,0,1,0.25,0.09375,0.03125,0.25,0.375,3.080309681056701
410000000,30000000000,22000,0,0,1,0,0,0,0,0,0.25,0.75,3.056640625
410000000,30000000000,16000,0,0,1,0,0,0.5,0,0.0625,0.25,0.1875,3.3392269736842106
410000000,30000000000,16000,0,1,0,0,0,0.0625,0,0.0625,0.125,0.75,3.657451923076923
410000000,30000000000,14000,1,0,0,0,0,0,0.1875,0,0.0625,0.75,3.200412326388889
410000000,30000000000,9000,0,0,0,0,1,0.5,0,0,0.125,0.375,3.5793384308510636
410000000,30000000000,27000,0,1,0,0,0,0.125,0,0,0.125,0.75,3.513371394230769
410000000,30000000000,16000,0,0,0,0,1,0.0625,0.1875,0,0,0.75,2.9304174049613403
410000000,30000000000,18000,0,0,0,0,1,0.5,0.09375,0.09375,0.125,0.1875,2.3858753551136362
410000000,30000000000,30000,0,0,1,0,0,0.0625,0,0.0625,0.125,0.75,2.6735026041666665
410000000,30000000000,27000,0,1,0,0,0,0.25,0.09375,0.03125,0.25,0.375,3.0296875
410000000,30000000000,20000,1,0,0,0,0,0.5,0,0.0625,0.0625,0.375,3.5694376627604165
410000000,30000000000,22000,0,0,0,1,0,0,0,0,0.25,0.75,1.4340384347098214
410000000,30000000000,27000,0,0,1,0,0,0.125,0,0,0.125,0.75,3.133145960365854
410000000,30000000000,10000,0,0,1,0,0,0.25,0.09375,0.03125,0.25,0.375,3.4934724506578947
410000000,30000000000,30000,0,1,0,0,0,0.5,0.1875,0.0625,0.25,0,2.9287109375
410000000,30000000000,22000,0,0,1,0,0,0.25,0.1875,0.0625,0.125,0.375,2.904963795731707
410000000,30000000000,30000,0,0,1,0,0,0.0625,0.09375,0.03125,0.0625,0.75,2.3249365234375
410000000,30000000000,30000,0,1,0,0,0,0.25,0.09375,0.03125,0.25,0.375,2.763372605846774
410000000,30000000000,24000,0,1,0,0,0,0,0,0,0.25,0.75,2.9530854096283785
410000000,30000000000,9000,1,0,0,0,0,0,0.09375,0.03125,0.125,0.75,3.5747477213541665
410000000,30000000000,22000,1,0,0,0,0,0.0625,0.09375,0.09375,0,0.75,3.2692057291666665
410000000,30000000000,14000,1,0,0,0,0,0,0.09375,0.09375,0.0625,0.75,3.3102878477515243
410000000,30000000000,27000,0,0,0,0,1,0.5,0,0.0625,0.0625,0.375,2.9060083762886597
410000000,30000000000,27000,0,0,0,1,0,0.5,0.09375,0.03125,0,0.375,1.730229551492915
410000000,30000000000,18000,0,0,1,0,0,0.0625,0.1875,0,0,0.75,3.1606326219512195
410000000,30000000000,24000,0,1,0,0,0,0.5,0,0.0625,0.0625,0.375,2.169734248408565
410000000,30000000000,9000,0,0,0,1,0,0.5,0.09375,0.03125,0,0.375,2.1117412860576925
410000000,30000000000,30000,0,0,0,1,0,0.125,0.09375,0.03125,0,0.75,1.6463311693446356
410000000,30000000000,9000,0,0,1,0,0,0.5,0,0.0625,0.25,0.1875,3.3989490327380953
410000000,30000000000,16000,1,0,0,0,0,0.125,0.09375,0.03125,0,0.75,3.3511962890625
410000000,30000000000,20000,0,0,0,0,1,0.25,0.09375,0.03125,0.25,0.375,2.2722424060314683
410000000,30000000000,16000,0,0,0,1,0,0.0625,0.09375,0.03125,0.0625,0.75,1.4791155981148785
410000000,30000000000,10000,0,0,1,0,0,0.25,0.09375,0.03125,0.25,0.375,3.146484375
410000000,30000000000,18000,0,1,0,0,0,0.0625,0.09375,0.03125,0.0625,0.75,2.610510859929078
410000000,30000000000,18000,1,0,0,0,0,0,0,0,0.25,0.75,3.341886194740854
410000000,30000000000,12000,0,1,0,0,0,0.5,0,0,0.125,0.375,3.7930438701923075
410000000,30000000000,12000,0,1,0,0,0,0.0625,0.1875,0,0,0.75,2.3597282640861743
410000000,30000000000,16000,1,0,0,0,0,0.0625,0.09375,0.09375,0,0.75,3.3555501302083335
410000000,30000000000,10000,0,0,0,1,0,0.5,0,0.0625,0.25,0.1875,1.5029384068080358
410000000,30000000000,9000,0,0,0,1,0,0.5,0,0.0625,0.0625,0.375,1.6824491554908907
410000000,30000000000,24000,0,0,1,0,0,0.25,0.09375,0.03125,0.25,0.375,2.8860677083333335
410000000,30000000000,16000,0,1,0,0,0,0,0.09375,0.09375,0.0625,0.75,3.030910627216312
410000000,30000000000,16000,0,0,1,0,0,0.5,0.1875,0.0625,0.25,0,2.9384765625
410000000,30000000000,10000,0,0,1,0,0,0.5,0,0.0625,0.25,0.1875,3.1970988948170733
410000000,30000000000,12000,0,0,0,0,1,0.125,0.09375,0.03125,0,0.75,3.343250921375921
410000000,30000000000,24000,0,0,0,1,0,0.5,0.1875,0.09375,0.125,0.09375,1.3421803833502024
410000000,30000000000,12000,1,0,0,0,0,0.5,0.1875,0,0.125,0.1875,3.5772298177083335
410000000,30000000000,22000,0,0,0,0,1,0.5,0.1875,0.0625,0.25,0,2.570503715034965
410000000,30000000000,10000,0,1,0,0,0,0.0625,0.09375,0.09375,0,0.75,3.55859375
410000000,30000000000,14000,0,1,0,0,0,0.5,0.1875,0.0625,0.25,0,2.340989101080247
410000000,30000000000,22000,0,0,0,0,1,0.5,0.1875,0.0625,0.25,0,3.656160021882678
410000000,30000000000,18000,0,1,0,0,0,0.125,0,0,0.125,0.75,3.241796875
410000000,30000000000,27000,0,0,0,0,1,0.5,0.09375,0.09375,0.125,0.1875,2.995046713917526
410000000,30000000000,24000,0,0,1,0,0,0.125,0,0.0625,0.0625,0.75,2.5575706845238093
410000000,30000000000,24000,0,1,0,0,0,0.125,0.09375,0.03125,0,0.75,2.074472138375947
410000000,30000000000,24000,0,1,0,0,0,0.5,0.1875,0.0625,0.0625,0.1875,2.1974012586805554
410000000,30000000000,18000,0,0,1,0,0,0.5,0,0.0625,0.0625,0.375,2.4795068359375
410000000,30000000000,22000,0,1,0,0,0,0.5,0,0.0625,0.0625,0.375,2.245207225177305
410000000,30000000000,10000,0,1,0,0,0,0.5,0.09375,0.03125,0,0.375,2.1263113310842803
410000000,30000000000,30000,0,1,0,0,0,0.0625,0,0.0625,0.125,0.75,3.1421875
410000000,30000000000,30000,0,0,0,0,1,0,0.09375,0.03125,0.125,0.75,3.003482380319149
410000000,30000000000,18000,0,0,0,0,1,0.25,0.09375,0.03125,0.25,0.375,2.2941296984265733
410000000,30000000000,22000,0,0,1,0,0,0.5,0.1875,0.09375,0.125,0.09375,2.390345982142857
410000000,30000000000,18000,0,0,0,0,1,0.25,0.1875,0.0625,0.125,0.375,3.022400531572165
410000000,30000000000,18000,0,0,0,0,1,0,0.1875,0.0625,0,0.75,2.906718145940722
410000000,30000000000,22000,0,0,1,0,0,0.5,0.1875,0.0625,0.25,0,3.3518708881578947
410000000,30000000000,18000,0,0,1,0,0,0.5,0,0,0.125,0.375,3.530970982142857
410000000,30000000000,27000,0,1,0,0,0,0.5,0,0,0.125,0.375,2.6635269657258065
410000000,30000000000,22000,0,1,0,0,0,0.5,0.1875,0.0625,0.0625,0.1875,2.56810863597973
410000000,30000000000,14000,0,0,0,1,0,0.125,0.1875,0.0625,0.25,0.375,1.3675028071229758
410000000,30000000000,10000,0,0,1,0,0,0.0625,0.1875,0,0,0.75,3.3883463541666665
410000000,30000000000,22000,1,0,0,0,0,0.0625,0.09375,0.09375,0,0.75,3.1166449652777777
410000000,30000000000,9000,0,0,0,0,1,0.0625,0.09375,0.03125,0.0625,0.75,3.410035738031915
410000000,30000000000,16000,0,0,1,0,0,0,0.09375,0.03125,0.125,0.75,2.970369664634146
410000000,30000000000,24000,0,0,1,0,0,0.5,0.09375,0.09375,0.125,0.1875,2.31965576171875
410000000,30000000000,22000,1,0,0,0,0,0.5,0.09375,0.0625,0.25,0.09375,3.2819010416666665
410000000,30000000000,27000,0,0,0,1,0,0.0625,0,0.0625,0.125,0.75,1.4577462332589286
410000000,30000000000,27000,0,1,0,0,0,0.25,0.09375,0.03125,0.25,0.375,2.3182139295212765
410000000,30000000000,22000,0,1,0,0,0,0.125,0.09375,0.03125,0,0.75,3.4692007211538463
410000000,30000000000,9000,0,0,0,0,1,0.5,0.09375,0.09375,0.125,0.1875,3.7132097473894348
410000000,30000000000,16000,1,0,0,0,0,0,0.09375,0.09375,0.0625,0.75,3.1949327256944446
410000000,30000000000,9000,0,0,0,1,0,0.125,0,0.0625,0.0625,0.75,1.6495099748883928
410000000,30000000000,18000,0,0,0,0,1,0.0625,0.09375,0.03125,0.0625,0.75,2.266079135708042
410000000,30000000000,30000,0,0,1,0,0,0.125,0.1875,0.0625,0.25,0.375,2.7428385416666665
410000000,30000000000,9000,0,1,0,0,0,0.5,0,0,0.125,0.375,3.2759765625
410000000,30000000000,14000,1,0,0,0,0,0.0625,0,0.0625,0.125,0.75,3.3447808159722223
410000000,30000000000,12000,0,0,1,0,0,0.25,0.1875,0.0625,0.125,0.375,2.595576171875
410000000,30000000000,20000,0,1,0,0,0,0.5,0.09375,0.03125,0,0.375,2.575300886824324
410000000,30000000000,9000,0,1,0,0,0,0.25,0.09375,0.03125,0.25,0.375,2.985721072635135
410000000,30000000000,20000,0,0,0,1,0,0.25,0.09375,0.03125,0.25,0.375,1.4344569614955358
410000000,30000000000,20000,0,0,0,0,1,0,0,0,0.25,0.75,3.2076718941953315
410000000,30000000000,24000,1,0,0,0,0,0,0.09375,0.03125,0.125,0.75,3.2515665690104165
410000000,30000000000,12000,0,0,1,0,0,0,0.1875,0.0625,0,0.75,3.0797526041666665
410000000,30000000000,18000,1,0,0,0,0,0.125,0,0.0625,0.0625,0.75,3.3444794445503048
410000000,30000000000,20000,0,0,1,0,0,0.125,0,0.0625,0.0625,0.75,2.4352213541666665
410000000,30000000000,10000,0,1,0,0,0,0.125,0,0.0625,0.0625,0.75,2.878767730496454
410000000,30000000000,12000,0,1,0,0,0,0,0.1875,0.0625,0,0.75,2.844475023674242
410000000,30000000000,10000,0,1,0,0,0,0.0625,0.09375,0.03125,0.0625,0.75,2.724328311873071
410000000,30000000000,9000,0,1,0,0,0,0.0625,0.1875,0,0,0.75,3.6103515625
410000000,30000000000,10000,0,0,1,0,0,0.0625,0.09375,0.09375,0,0.75,3.026271913109756
410000000,30000000000,12000,0,0,1,0,0,0.25,0.09375,0.03125,0.25,0.375,2.9720052083333335
410000000,30000000000,24000,0,1,0,0,0,0.125,0.1875,0.0625,0.25,0.375,3.201953125
410000000,30000000000,27000,0,0,0,0,1,0.5,0.1875,0.0625,0.25,0,3.596035571808511
410000000,30000000000,22000,0,0,0,0,1,0.125,0,0.0625,0.0625,0.75,2.8429496214561856
410000000,30000000000,20000,0,1,0,0,0,0.5,0,0.0625,0.0625,0.375,2.2275925624517745
410000000,30000000000,16000,0,0,1,0,0,0,0.09375,0.09375,0.0625,0.75,2.384775390625
410000000,30000000000,27000,0,1,0,0,0,0,0.09375,0.03125,0.125,0.75,3.3354649697580645
410000000,30000000000,9000,0,0,1,0,0,0.5,0,0.0625,0.25,0.1875,3.2850133384146343
410000000,30000000000,27000,0,1,0,0,0,0.0625,0,0.0625,0.125,0.75,2.1213878284801138
410000000,30000000000,24000,0,0,0,0,1,0.0625,0.09375,0.03125,0.0625,0.75,3.058211436170213
410000000,30000000000,16000,0,0,1,0,0,0.5,0.1875,0.0625,0.25,0,3.0618807164634148
410000000,30000000000,14000,0,0,1,0,0,0.0625,0.09375,0.03125,0.0625,0.75,3.052734375
410000000,30000000000,10000,1,0,0,0,0,0.5,0.1875,0,0.125,0.1875,3.5587565104166665
410000000,30000000000,20000,0,0,1,0,0,0.25,0,0,0,0.75,3.352590460526316
